"","participant","Stim","Valence","Arousal_rate.response","Valence_rate.response","Familiarity_rate.response","Pleasantness_rate.response","Arousal_rate.rt","Valence_rate.rt","Familiarity_rate.rt","Pleasantness_rate.rt"
"1698",27,"Radetzky March, Op. 228 (Strauss)_rep.wav","Positive","6.11805555555555",4.97916666666666,1,4.97222222222222,"20.2842584999743",23.9362894590012,25.7610575829166,27.7488143749069
"1699",27,"Rain on a Tent_rep.wav","Neutral","4.9722222222222197",3.02083333333333,4.04166666666666,2.93055555555555,"21.1619042919483",17.5728112081997,9.67244858318008,8.35885125002823
"1700",27,"Random Notes_rep.wav","Neutral","1",4.02083333333333,1.97916666666666,4.00694444444444,"8.5103623338509298",13.2560762078501,17.2546850000508,19.0067733330652
"1701",28,"Suburb_rep.wav","Neutral","4.4791666666666599",2.00694444444444,4,3,"16.764533333014601",23.5074125418905,27.2447170410305,33.3441108330152
"1702",28,"Dark Forest_rep.wav","Neutral","1.9861111111111101",5.00694444444444,1.99999999999999,3.46527777777777,"8.6470074169337696",17.8719852080103,23.2860729158855,30.5365724160801
"1703",28,"The Pilgrim_rep.wav","Neutral","1.99999999999999",5.00694444444444,1.45138888888888,5.63888888888888,"10.0131976250559",15.7078069590497,19.8944959999062,25.4020482921041
"1704",28,"Piano Sonata No. 14 in C-Sharp Minor, “Moonlight Sonata”_ 1. Adagio Sostenuto (Beethoven)_rep.wav","Negative","1",6.01388888888888,6.98611111111111,6.01388888888888,"9.5389612498693097",15.6978157078847,18.7806454580277,22.5861243752297
"1705",28,"Unter Donner und Blitz (Thunder and lightning Polka) (Strauss)_rep.wav","Positive","3.0208333333333299",6.01388888888888,5.03472222222222,2.04861111111111,"8.6911812908947397",14.1504992081318,18.0811760418582,21.872958500171
"1706",28,"White Noise Co_rep.wav","Neutral","3.2291666666666599",2.97222222222222,7,1.02083333333333,"8.5959495420101995",16.1374679999426,18.7389360840898,22.5863649169914
"1707",28,"Aircraft Cabin_rep.wav","Neutral","1.01388888888888",3.99305555555555,6.97222222222222,1,"10.399383583106101",15.4861722919158,18.3819257081486,20.8885587078984
"1708",28,"Piano Chords_rep.wav","Neutral","1",2.92361111111111,6.31944444444444,5.54166666666666,"36.461324041942099",26.8018346249591,15.6164634169545,32.662898707902
"1709",28,"Car Interior_rep.wav","Neutral","3.6041666666666599",2.45833333333333,5.44444444444444,1,"12.882076540961799",19.2433076249435,22.8304589157924,26.1414640420116
"1710",28,"String Concerto in B-Flat-Minor, RV 164_ I. Allegro (Vivaldi)_rep.wav","Positive","1.2916666666666601",6.97222222222222,7,5.34722222222222,"15.3893554580863",22.0864504170604,26.3793472498655,29.5640314170159
"1711",28,"Fan Noise_rep.wav","Neutral","2.82638888888888",2.97222222222222,6.9375,1.15972222222222,"9.1602652091532892",22.1924188339617,16.8888992909342,25.9870472080074
"1712",28,"The Four Seasons_ Concerto No. 1 in E Major, FV 269 “Spring”_ I. Allegro (Vivaldi)_rep.wav","Positive","1.86805555555555",5.86805555555555,7,5.10416666666666,"21.456878666998801",32.6463794158771,16.482971958816,28.8401925410144
"1713",28,"C Scale down_rep.wav","Neutral","1",1.98611111111111,6.99305555555555,4.00694444444444,"20.2992133339867",13.580757375108,17.2780065420083,25.4889050840865
"1714",28,"Piano Quintet in B Minor, IV_ Temo con Variazioni (Sviridov)_rep.wav","Negative","3.9791666666666599",5.47916666666666,5.00694444444444,6.46527777777777,"18.077900334028499",24.9119979999959,28.660958583001,33.4658394998405
"1715",28,"Concerto for Strings in D Major, RV 121_ I. Allegro Molto (Vivaldi)_rep.wav","Positive","2.99305555555555",6.00694444444444,6.97916666666666,7,"14.041821541963101",23.3324285838753,26.9726317091844,28.4198198751546
"1716",28,"Eine Kleine Nachtmusik in G Major, K. 525_ I. Allegro (Mozart)_rep.wav","Positive","2.7222222222222201",5.02083333333333,7,6,"17.900402416009399",13.0923009580001,21.6374036669731,24.2707664580084
"1717",28,"Nutcracker Suite, Op. 71a- No. 2c, Russian Dance Trépak (Tchaikovsky)_rep.wav","Positive","3.4652777777777701",6.97916666666666,6.98611111111111,6.05555555555555,"16.937160958070301",24.0849922089837,27.2155694169923,30.2143136661034
"1718",28,"Symphony No. 6 in F Major, Op. 68 “Pastoral”; IV. Thunder Storm (Beethoven)_rep.wav","Negative","3.49305555555555",1.13194444444444,3.98611111111111,3.29166666666666,"15.7394809999968",18.3181640838738,26.5786033328622,31.881157167023
"1719",28,"C Scale up_rep.wav","Neutral","1.01388888888888",3.98611111111111,7,2.02083333333333,"12.755248624831401",16.4351534999441,19.5305337079335,24.541487583192
"1720",28,"Swan Lake_ Spanish Dance (Tchaikovsky)_rep.wav","Positive","2.1527777777777701",6.97916666666666,4.81944444444444,5.79166666666666,"16.0291027917992",19.2747366249095,23.3197372078429,28.7151449997909
"1721",28,"Random 2 Note Chords_rep.wav","Neutral","1",2.13194444444444,2.47916666666666,1.00694444444444,"22.912141832988699",9.99475000007078,17.0973835408221,20.2389400831889
"1722",28,"Fireplace_rep.wav","Neutral","1.5625",3.99305555555555,6,3.09722222222222,"8.8884834169875795",14.0851979160215,18.1516167500522,21.8871645419858
"1723",28,"Two Pieces for String Octet Op. 11, II_ Scherzo (Shostakovich)_rep.wav","Negative","2.9652777777777701",2.40277777777777,4.91666666666666,6.21527777777777,"8.8025208751205302",18.5893214999232,23.7346516251564,28.0667514579836
"1724",28,"Night Blue_rep.wav","Neutral","1.3958333333333299",3.59722222222222,1.88888888888888,6.11111111111111,"23.681776665849601",18.3032502499409,29.1436540409922,35.887625250034
"1725",28,"Chaconne in G Minor (Vitali)_rep.wav","Negative","1.06944444444444",1.83333333333333,1.02083333333333,6.04166666666666,"16.423460459103801",11.8763246249873,20.9215391250327,26.7239503751043
"1726",28,"Annen Polka_ Op. 117 (Strauss)_rep.wav","Positive","1",6.97222222222222,6.98611111111111,6.53472222222222,"12.773423374863301",9.66257641720585,16.9582743751816,20.1420957918744
"1727",28,"Suite Gothique Pour Grande Orgue, Op. 25- IV. Toccata (Boëllman)_rep.wav","Negative","1.9652777777777699",1,3.95833333333333,5.625,"24.730004083830799",10.2459885000716,14.6340406669769,21.9423362088855
"1728",28,"Primeval Forest_rep.wav","Neutral","1.00694444444444",5.55555555555555,7,6.59722222222222,"10.8821691668126",16.0798103339038,18.9273192090913,21.5777721668127
"1729",28,"Duduk Song_rep.wav","Neutral","1",1.35416666666666,2.60416666666666,5.00694444444444,"14.039312832988699",10.3869288749992,18.2355389581061,22.6036111658904
"1730",28,"Singing Bowls_rep.wav","Neutral","1.9861111111111101",3.01388888888888,6.67361111111111,1,"14.5084385410882",19.3375359999481,22.4436121250037,24.6910652918741
"1731",28,"String Quartet No. 4, V_ Allegro Molto (Bartok)_rep.wav","Negative","2.0208333333333299",2.16666666666666,6,6,"12.1440865420736",16.8295072091277,20.8314689579419,23.5267809170763
"1732",28,"Church Sonata in C Major, KV. 328 on period instruments (Mozart)_rep.wav","Positive","1.8402777777777699",5,3.28472222222222,4.24305555555555,"14.700145292095799",22.6879107498098,26.9182132501155,30.2888321669306
"1733",28,"Suite for Strings “Le Grand Cahier”- X. L’Incendie (Litvinovsky)_rep.wav","Negative","1.68055555555555",1.94444444444444,3.00694444444444,6,"9.4776753750629705",20.1717649169731,23.6811204159166,27.3108448749408
"1734",28,"Suite for Strings “Le Grand Cahier”- II. Les Alertes (Litvinovsky)_rep.wav","Negative","1.6111111111111101",1,1.03472222222222,5.98611111111111,"12.020112875150501",7.12156724999658,18.1603583749383,22.0062243330758
"1735",28,"Railroad_rep.wav","Neutral","2.0347222222222201",1.99999999999999,6.94444444444444,1.07638888888888,"11.023877125000499",22.7675686657894,28.3111572081688,31.0091280830092
"1736",28,"Concerto Grosso No. 1, II_ Toccata (Schnittke)_rep.wav","Negative","1.8472222222222201",3.09722222222222,6.31944444444444,6.03472222222222,"35.088581707794198",31.1743347919546,23.4672896249685,21.015642666025
"1737",28,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","1",1.06944444444444,2.68055555555555,4.79166666666666,"8.8970817090012098",12.1303985000122,15.3204496668186,19.4245621250011
"1738",28,"String Quartet No. 2, V- Furioso (Ginastera)_rep.wav","Negative","2.1597222222222201",3.33333333333333,5.34027777777777,6.5625,"13.939403208903901",17.6835951660759,20.3335820410866,28.6232544169761
"1739",28,"Healing Water_rep.wav","Neutral","3.0069444444444402",1.97222222222222,6.88888888888888,3.84722222222222,"8.8188532919157296",14.552174167009,18.645829624962,21.4136924589984
"1740",28,"Random Notes_rep.wav","Neutral","1.0347222222222201",4.03472222222222,5.25,1.06249999999999,"25.654017749940898",23.0483876671642,20.2295825420878,16.6225580840837
"1741",28,"String Quartet No. 1, I- Allegro Violento Ed Agitato (Ginastera)_rep.wav","Negative","2.2569444444444402",4.70833333333333,2.05555555555555,6.07638888888888,"8.6464512920938397",19.0936060829553,23.8990097499918,30.4938372501637
"1742",28,"Tritsch-Tratsch (Chit-Chat) Polka_ Op 214 (Strauss)_rep.wav","Positive","2.18055555555555",6.86111111111111,6.77777777777777,5.02083333333333,"20.198445166926799",17.4876425000838,15.1338932081125,12.527377833845
"1743",28,"String Quartet No. 7, III_ Allegro (Shostakovich)_rep.wav","Negative","2.0625",2.46527777777777,4.94444444444444,6.5,"11.3419172500725",27.785623291973,24.585877749836,18.641916208202
"1744",28,"Dear Zigeunerbaron (The Gypsy Baron), Act III_ March (Strauss)_rep.wav","Positive","1.0277777777777699",6.05555555555555,6.80555555555555,4.96527777777777,"10.365940249990601",13.9640659999568,17.6902127091307,21.3143020831048
"1745",28,"String Quartet No. 2, I- Allegro Rustico (Ginastera)_rep.wav","Negative","3.38888888888888",1.23611111111111,5.50694444444444,6.38194444444444,"11.663406250067",20.9022036248352,25.4479034158866,30.1480264591518
"1746",28,"Sonata for Violin and Piano in D Major, KV 7 (Mozart)_rep.wav","Positive","1.0277777777777699",7,4.09027777777777,4.23611111111111,"16.7318841670639",10.2693748339079,14.1251459170598,21.121947791893
"1747",28,"The Four Seasons, Concerto No. 2 in G Minor, RV 315 “Summer”- III. Presto (Vivaldi)_rep.wav","Negative","2.05555555555555",4.92361111111111,6.97916666666666,6.24305555555555,"18.664264624938301",16.0011025001294,8.58551708306185,11.1951262499205
"1748",28,"Night Commute_rep.wav","Neutral","3.4444444444444402",6.02083333333333,5.02083333333333,4.14583333333333,"22.794874999905002",10.4926817920058,17.1529362499713,13.5859282091259
"1749",28,"Brandenburg Concerto No. 4 in G Major, BWV 1049_ I. Allegro (Bach)_rep.wav","Positive","1.0277777777777699",3.47222222222222,5.21527777777777,3.93055555555555,"30.1202187500894",12.0654655001126,18.0572399161756,37.7882064580917
"1750",28,"Tape Hiss_rep.wav","Neutral","1",3.42361111111111,7,3.30555555555555,"20.014873042004101",24.251411124831,26.7917308749165,29.6029658329207
"1751",28,"Sinfonia in G Major, RV 149- I. Allegro Molto (Vivaldi)_rep.wav","Positive","1.0208333333333299",6.06944444444444,5.04861111111111,4.56944444444444,"11.499476458178799",15.4504296670202,19.043512166012,28.4457181671168
"1752",28,"Chromatic scale down_rep.wav","Neutral","1.0902777777777699",1.88888888888888,7,6.96527777777777,"18.826625958085",26.401443749899,11.1508466668892,8.41190341603942
"1753",28,"Symphony No. 33 in B flat, K. 319- 4. Finale Allegro assai (Mozart)_rep.wav","Positive","1.2291666666666601",6.20138888888888,2.17361111111111,4.43055555555555,"22.094504666980299",11.1624692920595,17.5899515000637,19.6412439169362
"1754",28,"Le Nozze do Figaro_ Non Piu Andrai, Farfallone Amoroso (Mozart)_rep.wav","Positive","1.0347222222222201",4.99305555555555,3.75694444444444,5.78472222222222,"19.9835206249263",25.5383672500029,28.2888112911023,33.8871223339811
"1755",28,"Symphony No. 2 in D Minor, Op. 40, I_ Allegro Ben Articulo (Prokofiev)_rep.wav","Negative","1",1.95138888888888,4.05555555555555,6.20138888888888,"12.1370066660456",13.8405627498868,19.230080124922,22.3919380831066
"1756",28,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","1.57638888888888",2.92361111111111,1,3.13194444444444,"24.338131958153099",21.9984103331808,15.9403595409821,34.0176697089336
"1757",28,"Rain on a Tent_rep.wav","Neutral","1.00694444444444",3.79166666666666,6.98611111111111,5.02083333333333,"10.1030679580289",13.5387377908919,16.2826470830477,18.8934871659148
"1758",28,"Chromatic scale up_rep.wav","Neutral","1",7,6.97916666666666,6.3125,"21.893134957877901",7.79346737498417,19.0989471659995,12.3798207079526
"1759",28,"Piano Sonata No. 11 in A Major, K. 331_ III. Alla turca (Mozart)_rep.wav","Positive","1",5.19444444444444,6.82638888888888,6.09027777777777,"19.441813291050401",30.9897367919329,13.9402330829761,17.5423189578577
"1760",28,"Radetzky March, Op. 228 (Strauss)_rep.wav","Positive","1.4652777777777699",4.86805555555555,5.67361111111111,6.0625,"20.062412707833499",35.0572376248892,37.3049737920519,31.5054090418852
"1761",28,"Divertimento in D Major, K. 251_ V. Allegro assai (Mozart)_rep.wav","Positive","1.63194444444444",5.875,5.97916666666666,5.31944444444444,"27.697677250020199",37.1332814160268,31.3935386249795,32.929088915931
"1762",28,"Symphony No. 10 in E Minor, Op. 93_ Allegro (Shostakovich)_rep.wav","Negative","1.2361111111111101",2.20138888888888,4.6875,5.04166666666666,"11.9458769168704",15.9638035418465,20.5507293750997,23.7569963750429
"1763",28,"The Barber of Seville- Figaro’s Aria (Rossini)_rep.wav","Positive","2.4791666666666599",6,2.95138888888888,5.36111111111111,"11.763412792002701",33.3978957498911,30.5999028331134,28.0435545409563
"1764",28,"Ice World_rep.wav","Neutral","4.8472222222222197",5.65277777777777,6.93055555555555,1.02083333333333,"9.8055760411079902",17.5660325838252,20.5493802919518,22.7496529580093
"1765",28,"La Finta Giardiniera, K. 196_ Ouverture. Allegro Molto (Mozart)_rep.wav","Positive","1.7708333333333299",4.58333333333333,4.3125,6.34027777777777,"39.944970292039201",24.3298302919138,16.8893367499113,18.8765347921289
"1766",28,"88 Keys_rep.wav","Neutral","1",3.97222222222222,2.27777777777777,1.81249999999999,"32.742842917097697",29.2940961671993,26.1331803330685,21.1838852500077
"1767",28,"Night on Bare Mountain (Mussorgsky)_rep.wav","Negative","1.49305555555555",1,5.99305555555555,5.4375,"9.0224963750224507",10.4732645419426,12.8695427908096,14.6288361670449
"1768",28,"String Quartet No. 8 in C Minor II (Shostakovich)_rep.wav","Negative","3.2083333333333299",1.89583333333333,3.16666666666666,5.91666666666666,"10.8959757499396",20.8976904579903,23.5312223751097,17.4970702501013
"1769",29,"Divertimento in D Major, K. 251_ V. Allegro assai (Mozart)_rep.wav","Positive","6.0069444444444402",4.98611111111111,4.00694444444444,6.01388888888888,"13.5418823340442",19.3910185000859,23.7951585829723,28.3775503751821
"1770",29,"Le Nozze do Figaro_ Non Piu Andrai, Farfallone Amoroso (Mozart)_rep.wav","Positive","6",5.04166666666666,2.97222222222222,6.01388888888888,"10.5633125421591",16.2987401250284,19.6901354591827,26.6497065001167
"1771",29,"String Quartet No. 2, V- Furioso (Ginastera)_rep.wav","Negative","7",3.02083333333333,1.98611111111111,2.04861111111111,"25.451631666859601",13.2942986660636,15.6488324170932,20.6493895831517
"1772",29,"Night Commute_rep.wav","Neutral","3.01388888888888",5.04166666666666,1.97916666666666,3.97222222222222,"12.1616115840151",17.3160039999056,19.3583546250592,26.6187579999677
"1773",29,"Fireplace_rep.wav","Neutral","2.99305555555555",3.05555555555555,3,3.02083333333333,"13.275068833026999",19.0485322079621,22.4697553329169,27.3191344160586
"1774",29,"Chromatic scale down_rep.wav","Neutral","4",5.00694444444444,5.98611111111111,4,"11.402752584079201",14.8539664160925,18.692681999877,29.5962377090472
"1775",29,"Symphony No. 6 in F Major, Op. 68 “Pastoral”; IV. Thunder Storm (Beethoven)_rep.wav","Negative","6.9791666666666599",4.97222222222222,4.95833333333333,4.98611111111111,"9.4600185831077397",16.4615388750098,19.2206247921567,27.9101111248601
"1776",29,"Church Sonata in C Major, KV. 328 on period instruments (Mozart)_rep.wav","Positive","5.99305555555555",6.04166666666666,4.97222222222222,5.95833333333333,"8.3388732499442995",11.5257527078501,14.0285007089842,18.3593003749847
"1777",29,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","6.9513888888888804",4.06944444444444,5.00694444444444,2.95833333333333,"7.2032373750116596",11.431198749924,14.8976905830204,18.1874906250741
"1778",29,"Car Interior_rep.wav","Neutral","6.0069444444444402",4.04166666666666,5.00694444444444,2.97916666666666,"9.02774824993684",13.0682722921483,14.6055860829073,21.3692088751122
"1779",29,"White Noise Co_rep.wav","Neutral","4.9722222222222197",3.99305555555555,5.96527777777777,4.97916666666666,"6.6132996662054202",10.4160299999639,13.2525059580802,22.6527987909503
"1780",29,"Healing Water_rep.wav","Neutral","3.9861111111111098",5.97916666666666,7,6,"7.9607250830158502",15.0134683330543,16.4978989998344,19.5429365839809
"1781",29,"Eine Kleine Nachtmusik in G Major, K. 525_ I. Allegro (Mozart)_rep.wav","Positive","4.9722222222222197",6.97222222222222,7,6.98611111111111,"9.56358487508259",11.4316263750661,12.5255184168927,16.9064856660552
"1782",29,"C Scale down_rep.wav","Neutral","2.9236111111111098",3.94444444444444,6.04861111111111,3.96527777777777,"7.6302003341261297",10.7055404998827,13.0207846660632,19.6654257499612
"1783",29,"Night on Bare Mountain (Mussorgsky)_rep.wav","Negative","5.0347222222222197",2.96527777777777,5.04166666666666,3.95833333333333,"7.1182731660082901",12.3143197919707,15.6088621669914,23.0900401249527
"1784",29,"Primeval Forest_rep.wav","Neutral","4.0069444444444402",6.02777777777777,6.95138888888888,5.00694444444444,"8.2500522080808807",10.3421912500634,12.2822736250236,16.6510427079629
"1785",29,"Dear Zigeunerbaron (The Gypsy Baron), Act III_ March (Strauss)_rep.wav","Positive","5.99305555555555",6.04861111111111,4.99305555555555,6.02083333333333,"7.5345618331339201",11.2800076249986,13.7893133328761,20.3331080831121
"1786",29,"Piano Sonata No. 11 in A Major, K. 331_ III. Alla turca (Mozart)_rep.wav","Positive","4",6.00694444444444,6.99305555555555,6.63888888888888,"7.1584574999287698",10.3929641670547,11.8984398748725,22.5387020409107
